branch,period,transaction_count,cash_inflows,cash_outflows,net_cash_movement,closing_cash_balance,deposits,withdrawals,loans_issued,loans_repaid,loan_portfolio_balance,interest_earned,operating_expenses,trading_revenue,exchange_fee_revenue,interest_income,total_revenue,net_income,expense_ratio
Geneva,1396-08,8,218395.16,107414.58,110980.58,-29364363.11,0.00,0.00,107414.58,180508.65,22131135.49,24972.31,0.00,12914.20,0.00,24972.31,37886.51,37886.51,0.0000
Geneva,1396-09,10,9865.21,360771.76,-350906.55,-29715269.66,0.00,0.00,191692.81,4679.31,22318148.99,374.34,5360.46,4811.56,0.00,374.34,7550.94,2190.48,0.7099
Geneva,1396-10,13,201227.37,1900597.27,-1699369.90,-31414639.56,95943.59,6438.42,1859898.69,15451.48,24162596.20,3399.33,1241.10,86432.97,0.00,3399.33,90243.21,89002.11,0.0138
Geneva,1396-11,16,100696.80,778010.96,-677314.16,-32091953.72,23247.67,8207.56,447542.73,63537.69,24546601.24,11436.78,11573.32,2474.66,2029.05,11436.78,17490.29,5916.97,0.6617
Geneva,1396-12,7,49431.74,205924.32,-156492.58,-32248446.30,0.00,186326.47,0.00,43744.23,24502857.01,5687.51,12217.23,0.00,0.00,5687.51,5687.51,-6529.72,2.1481
Geneva,1397-01,16,339422.11,171467.90,167954.21,-32080492.09,0.00,11581.03,23940.89,207218.66,24319579.24,37820.98,894.08,94382.47,0.00,37820.98,134191.44,133297.36,0.0067
Geneva,1397-02,9,126259.77,384448.87,-258189.10,-32338681.19,0.00,0.00,359344.32,41713.73,24637209.83,4171.37,6530.84,80374.67,0.00,4171.37,84823.14,78292.30,0.0770
Geneva,1397-03,11,243164.07,1114326.95,-871162.88,-33209844.07,0.00,0.00,1046385.73,213470.84,25470124.72,17882.01,372.63,11811.22,0.00,17882.01,30672.19,30299.56,0.0121
Geneva,1397-04,15,452436.05,445072.31,7363.74,-33202480.33,58418.77,60881.36,101250.38,308237.93,25263137.17,30823.79,10735.58,54955.56,0.00,30823.79,88565.71,77830.13,0.1212
Geneva,1397-05,12,203362.18,1687691.09,-1484328.91,-34686809.24,0.00,13889.06,1607025.38,54936.64,26815225.91,5493.66,19289.11,142931.88,0.00,5493.66,149137.86,129848.75,0.1293
Geneva,1397-06,12,230625.02,530938.82,-300313.80,-34987123.04,0.00,0.00,495483.14,0.00,27310709.05,0.00,11967.70,230625.02,0.00,0.00,230625.02,218657.32,0.0519
Geneva,1397-07,12,0.00,270175.51,-270175.51,-35257298.55,0.00,13817.79,5415.34,0.00,27316124.39,0.00,3963.34,0.00,0.00,0.00,3517.95,-445.39,1.1266
Geneva,1397-08,14,146209.86,1230485.97,-1084276.11,-36341574.66,0.00,0.00,1150443.46,105697.82,28360870.03,13999.78,14431.99,26512.26,0.00,13999.78,40685.71,26253.72,0.3547
Geneva,1397-09,14,124986.85,948477.47,-823490.62,-37165065.28,0.00,0.00,690922.65,103739.70,28948052.98,21247.15,359.79,0.00,214.22,21247.15,25075.38,24715.59,0.0143
Geneva,1397-10,12,698881.77,228014.45,470867.32,-36694197.96,580880.01,0.00,190664.00,0.00,29138716.98,0.00,6791.36,118001.76,0.00,0.00,118108.59,111317.23,0.0575
Geneva,1397-11,12,28286.90,1141715.78,-1113428.88,-37807626.84,23906.57,0.00,874135.22,0.00,30012852.20,0.00,7393.68,4380.33,3244.09,0.00,9210.01,1816.33,0.8028
Geneva,1397-12,16,253396.30,305339.84,-51943.54,-37859570.38,0.00,0.00,273878.27,200139.33,30086591.14,23584.49,4580.22,29672.48,0.00,23584.49,53660.19,49079.97,0.0854
Geneva,1398-01,17,115807.62,1503993.94,-1388186.32,-39247756.70,0.00,0.00,1480971.34,81493.15,31486069.33,8351.78,8634.30,25962.69,0.00,8351.78,34468.03,25833.73,0.2505
Geneva,1398-02,10,68570.30,542368.41,-473798.11,-39721554.81,0.00,0.00,523907.71,57483.49,31952493.55,11086.81,13745.21,0.00,0.00,11086.81,11157.54,-2587.67,1.2319
Geneva,1398-03,17,288312.07,434370.33,-146058.26,-39867613.07,0.00,49049.22,255632.97,195230.67,32012895.85,22947.21,616.62,70134.19,0.00,22947.21,94891.30,94274.68,0.0065
Geneva,1398-04,12,64546.08,1577844.53,-1513298.45,-41380911.52,0.00,13047.26,1518434.73,56115.07,33475215.51,8431.01,12578.76,0.00,0.00,8431.01,8937.77,-3640.99,1.4074
Geneva,1398-05,15,291513.56,711168.98,-419655.42,-41800566.94,0.00,0.00,517697.49,166311.93,33826601.07,19957.43,17600.43,105244.20,0.00,19957.43,127839.70,110239.27,0.1377
Geneva,1398-06,14,268883.56,1119357.90,-850474.34,-42651041.28,0.00,0.00,1079934.26,199839.27,34706696.06,17538.97,5141.46,51505.32,370.26,17538.97,69616.68,64475.22,0.0739
Geneva,1398-07,15,440931.90,66197.54,374734.36,-42276306.92,0.00,0.00,0.00,357837.89,34348858.17,71328.84,1973.54,11765.17,0.00,71328.84,84057.36,82083.82,0.0235
Geneva,1398-08,14,51162.11,909621.27,-858459.16,-43134766.08,0.00,170401.09,0.00,0.00,34348858.17,0.00,27755.29,51162.11,16132.81,0.00,68110.99,40355.70,0.4075
Geneva,1398-09,9,195689.80,150281.05,45408.75,-43089357.33,0.00,0.00,116264.18,175198.43,34289923.92,14015.87,3436.71,6475.50,0.00,14015.87,20584.68,17147.97,0.1670
Geneva,1398-10,10,34692.14,1551897.76,-1517205.62,-44606562.95,5614.56,0.00,1405767.73,0.00,35695691.65,0.00,1925.34,29077.58,2865.73,0.00,32177.55,30252.21,0.0598
Geneva,1398-11,8,396870.72,27767.51,369103.21,-44237459.74,303500.36,0.00,15769.05,67001.39,35644459.31,10511.70,3380.84,15857.27,0.00,10511.70,26368.97,22988.13,0.1282
Geneva,1398-12,16,296655.04,693195.76,-396540.72,-44634000.46,70355.73,0.00,597787.17,165438.74,36076807.74,27235.66,6093.37,33624.91,0.00,27235.66,62200.30,56106.93,0.0980
Geneva,1399-01,15,44892.00,219119.79,-174227.79,-44808228.25,0.00,3854.10,173181.13,6003.22,36243985.65,535.55,6803.05,38353.23,0.00,535.55,39132.59,32329.54,0.1738
Geneva,1399-02,13,220929.41,764733.32,-543803.91,-45352032.16,0.00,0.00,723396.56,151455.78,36815926.43,24592.63,2294.08,44881.00,0.00,24592.63,70059.27,67765.19,0.0327
Geneva,1399-03,13,83095.86,480654.89,-397559.03,-45749591.19,0.00,0.00,307719.40,0.00,37123645.83,0.00,1808.61,83095.86,0.00,0.00,85662.76,83854.15,0.0211
Geneva,1399-04,9,21865.81,260141.13,-238275.32,-45987866.51,19237.76,0.00,87837.63,0.00,37211483.46,0.00,306.55,2628.05,0.00,0.00,5063.84,4757.29,0.0605
Geneva,1399-05,17,92793.99,266910.97,-174116.98,-46161983.49,0.00,4000.87,0.00,67820.26,37143663.20,5425.62,11896.35,19548.11,360.20,5425.62,28592.67,16696.32,0.4161
Geneva,1399-06,13,231942.58,207602.62,24339.96,-46137643.53,0.00,0.00,105601.03,210937.76,37038326.47,21004.82,12730.31,0.00,554.21,21004.82,22210.78,9480.47,0.5732
Geneva,1399-07,20,317441.34,418556.29,-101114.95,-46238758.48,8852.34,0.00,250966.00,247335.80,37041956.67,25227.68,83306.53,36025.52,0.00,25227.68,61822.69,-21483.84,1.3475
Geneva,1399-08,14,221766.18,375616.79,-153850.61,-46392609.09,0.00,0.00,0.00,46067.51,36995889.16,4517.88,2790.83,171180.79,0.00,4517.88,179831.92,177041.09,0.0155
Geneva,1399-09,17,309517.15,544290.24,-234773.09,-46627382.18,106656.04,40020.60,167560.25,144032.08,37019417.33,18319.93,0.00,40509.10,84.11,18319.93,63837.61,63837.61,0.0000
Geneva,1399-10,11,17788.59,1318138.92,-1300350.33,-47927732.51,12364.28,5140.86,1242190.94,4730.27,38256878.00,425.72,0.00,268.32,802.65,425.72,1744.15,1744.15,0.0000
Geneva,1399-11,17,231061.14,849902.90,-618841.76,-48546574.27,0.00,291546.80,485867.80,148560.17,38594185.63,19091.71,14195.42,63409.26,460.23,19091.71,83456.28,69260.86,0.1701
Geneva,1399-12,13,702780.69,496921.86,205858.83,-48340715.44,0.00,0.00,248389.53,409128.15,38433447.01,49429.03,3042.15,244223.51,678.90,49429.03,297666.23,294624.08,0.0102
Geneva,1400-01,12,93018.88,223319.78,-130300.90,-48471016.34,11753.37,0.00,157276.78,26165.72,38564558.07,4362.01,1647.40,50737.78,696.59,4362.01,56198.12,54550.72,0.0293
Geneva,1400-02,13,826403.28,160593.91,665809.37,-47805206.97,0.00,0.00,91361.82,691144.76,37964775.13,128975.86,3304.60,6282.66,0.00,128975.86,136247.44,132942.84,0.0243
Geneva,1400-03,11,91289.96,48135.03,43154.93,-47762052.04,0.00,11445.14,18956.28,60445.60,37923285.81,8083.91,5867.96,22760.45,0.00,8083.91,30861.20,24993.24,0.1901
Geneva,1400-04,10,425018.32,227714.62,197303.70,-47564748.34,49795.92,0.00,75425.22,237592.31,37761118.72,51719.07,14061.10,85911.02,867.89,51719.07,138497.98,124436.88,0.1015
Geneva,1400-05,19,911514.67,278223.67,633291.00,-46931457.34,0.00,0.00,151982.93,770262.80,37142838.85,120703.07,1975.49,20548.80,0.00,120703.07,142652.05,140676.56,0.0138
Geneva,1400-06,10,105403.74,164580.16,-59176.42,-46990633.76,0.00,0.00,0.00,91655.43,37051183.42,13748.31,20208.67,0.00,165.36,13748.31,15755.31,-4453.36,1.2827
Geneva,1400-07,16,28521.33,617636.75,-589115.42,-47579749.18,5247.83,31598.95,95004.86,9454.10,37136734.18,1753.38,8155.85,12066.02,8181.57,1753.38,23557.47,15401.62,0.3462
Geneva,1400-08,13,113485.50,233549.08,-120063.58,-47699812.76,0.00,0.00,164225.33,69118.71,37231840.80,11455.45,17372.61,32911.34,0.00,11455.45,44936.27,27563.66,0.3866
Geneva,1400-09,13,181145.54,594181.23,-413035.69,-48112848.45,0.00,12735.25,530092.11,55983.10,37705949.81,10199.43,2600.59,114963.01,0.00,10199.43,125893.74,123293.15,0.0207
Geneva,1400-10,11,56376.02,199414.19,-143038.17,-48255886.62,0.00,0.00,102404.93,9352.03,37799002.71,1028.72,19140.14,45995.27,0.00,1028.72,47937.54,28797.40,0.3993
Geneva,1400-11,10,271503.50,238765.48,32738.02,-48223148.60,221720.51,0.00,216608.36,12966.02,38002645.05,1037.28,10346.95,35779.69,0.00,1037.28,36994.12,26647.17,0.2797
Geneva,1400-12,14,546633.62,874371.22,-327737.60,-48550886.20,0.00,0.00,677048.85,424277.31,38255416.59,76630.32,3086.78,45725.99,0.00,76630.32,125269.84,122183.06,0.0246
Geneva,1401-01,12,455943.01,159582.22,296360.79,-48254525.41,36665.27,0.00,108708.94,374093.41,37990032.12,45184.33,47026.70,0.00,0.00,45184.33,45214.49,-1812.21,1.0401
Geneva,1401-02,18,721661.21,222523.89,499137.32,-47755388.09,0.00,0.00,133133.34,503622.32,37619543.14,57098.28,11879.79,160940.61,0.00,57098.28,219103.50,207223.71,0.0542
Geneva,1401-03,10,133608.84,175232.00,-41623.16,-47797011.25,0.00,0.00,131047.65,45928.09,37704662.70,5305.91,15185.51,82374.84,0.00,5305.91,88115.73,72930.22,0.1723
Geneva,1401-04,10,49822.10,207828.23,-158006.13,-47955017.38,13473.35,0.00,0.00,1822.52,37702840.18,200.48,0.00,34325.75,108.42,200.48,37560.34,37560.34,0.0000
Geneva,1401-05,13,476885.27,1249790.45,-772905.18,-48727922.56,0.00,0.00,1213211.21,421547.89,38494503.50,42154.79,7462.91,13182.59,0.00,42154.79,55705.15,48242.24,0.1340
Geneva,1401-06,13,93135.77,286664.86,-193529.09,-48921451.65,0.00,0.00,60671.28,78466.45,38476708.33,14669.32,12233.75,0.00,91.84,14669.32,17681.02,5447.27,0.6919
Geneva,1401-07,9,134750.99,788509.52,-653758.53,-49575210.18,0.00,99567.52,575150.35,117174.77,38934683.91,17576.22,21849.51,0.00,0.00,17576.22,17651.26,-4198.25,1.2378
Geneva,1401-08,11,166907.22,1181739.55,-1014832.33,-50590042.51,0.00,0.00,1046303.50,142447.41,39838540.00,20573.11,1727.28,3886.70,1495.29,20573.11,26307.67,24580.39,0.0657
Geneva,1401-09,19,645132.72,1477679.74,-832547.02,-51422589.53,0.00,0.00,1109343.53,454518.18,40493365.35,66331.07,3627.42,124283.47,1846.31,66331.07,195346.57,191719.15,0.0186
Geneva,1401-10,9,318415.26,53802.43,264612.83,-51157976.70,0.00,0.00,0.00,61669.36,40431695.99,9302.20,8207.52,247443.70,0.00,9302.20,257216.45,249008.93,0.0319
Geneva,1401-11,12,176117.19,1009351.42,-833234.23,-51991210.93,0.00,0.00,140686.23,116321.23,40456060.99,17521.49,11256.94,42274.47,9082.29,17521.49,72534.36,61277.42,0.1552
Geneva,1401-12,13,411669.09,1219397.13,-807728.04,-52798938.97,73171.66,0.00,1157169.85,1289.70,41611941.14,103.18,12448.30,337104.55,141.29,103.18,337586.02,325137.72,0.0369
Geneva,1402-01,14,42211.77,360958.06,-318746.29,-53117685.26,0.00,0.00,83536.86,0.00,41695478.00,0.00,2222.37,42211.77,444.37,0.00,46421.49,44199.12,0.0479
Geneva,1402-02,6,32868.74,92804.33,-59935.59,-53177620.85,3207.11,0.00,75740.91,20841.63,41750377.28,2636.21,0.00,6183.79,0.00,2636.21,9075.95,9075.95,0.0000
Geneva,1402-03,10,96397.54,1070395.20,-973997.66,-54151618.51,17227.49,0.00,1070130.36,7844.52,42812663.12,1725.79,264.84,69599.74,0.00,1725.79,71325.53,71060.69,0.0037
Geneva,1402-04,13,105685.39,340661.06,-234975.67,-54386594.18,0.00,0.00,184839.90,93338.24,42904164.78,12347.15,7681.74,0.00,37.37,12347.15,14504.04,6822.30,0.5296
Geneva,1402-05,14,152384.36,172044.23,-19659.87,-54406254.05,486.11,0.00,9602.72,112938.14,42800829.36,12724.83,1301.83,26235.28,927.84,12724.83,41087.92,39786.09,0.0317
Geneva,1402-06,12,260920.66,356846.35,-95925.69,-54502179.74,0.00,0.00,198573.50,11872.82,42987530.04,1872.43,837.36,247175.41,0.00,1872.43,251409.37,250572.01,0.0033
Geneva,1402-07,13,420523.03,383585.48,36937.55,-54465242.19,293610.90,7796.10,140751.53,6079.95,43122201.62,1094.39,0.00,119737.79,0.00,1094.39,124275.17,124275.17,0.0000
Geneva,1402-08,18,261151.96,673182.03,-412030.07,-54877272.26,0.00,0.00,572200.23,112271.22,43582130.63,14594.86,11518.48,134285.88,0.00,14594.86,150222.70,138704.22,0.0767
Geneva,1402-09,16,219023.88,725224.98,-506201.10,-55383473.36,0.00,0.00,696486.52,178125.81,44100491.34,29674.32,9824.29,11223.75,0.00,29674.32,41070.35,31246.06,0.2392
Geneva,1402-10,19,405027.72,654692.14,-249664.42,-55633137.78,0.00,0.00,468964.92,168603.19,44400853.07,22592.49,6888.00,213832.04,2158.87,22592.49,239699.74,232811.74,0.0287
Geneva,1402-11,10,75017.53,142472.52,-67454.99,-55700592.77,0.00,51650.16,55277.02,24706.81,44431423.28,1976.54,437.81,48334.18,0.00,1976.54,50837.33,50399.52,0.0086
Geneva,1402-12,12,268675.83,1138337.53,-869661.70,-56570254.47,0.00,0.00,953453.40,145016.47,45239860.21,20722.99,1950.55,102936.37,293.71,20722.99,126546.19,124595.64,0.0154
Geneva,1403-01,14,180774.49,197625.65,-16851.16,-56587105.63,0.00,12754.92,168965.07,130132.08,45278693.20,17825.51,15905.66,32816.90,0.00,17825.51,50642.41,34736.75,0.3141
Geneva,1403-02,11,38154.66,79672.55,-41517.89,-56628623.52,0.00,25932.99,0.00,14371.99,45264321.21,2615.47,14217.08,21167.20,0.00,2615.47,24329.94,10112.86,0.5843
Geneva,1403-03,11,706745.19,92104.70,614640.49,-56013983.03,0.00,0.00,71342.90,436296.56,44899367.55,75289.10,3388.27,195159.53,0.00,75289.10,270709.23,267320.96,0.0125
Geneva,1403-04,11,72709.48,150170.13,-77460.65,-56091443.68,0.00,0.00,129933.23,22211.94,45007088.84,3007.76,4149.48,47489.78,0.00,3007.76,50497.54,46348.06,0.0822
Geneva,1403-05,11,86191.44,462961.73,-376770.29,-56468213.97,0.00,0.00,299684.44,41734.50,45265038.78,3338.76,9968.35,41118.18,0.00,3338.76,46756.58,36788.23,0.2132
Geneva,1403-06,13,451340.02,521291.58,-69951.56,-56538165.53,0.00,0.00,433867.02,207026.30,45491879.50,23394.79,40698.15,220918.93,732.40,23394.79,245119.24,204421.09,0.1660
Geneva,1403-07,12,91375.18,147460.81,-56085.63,-56594251.16,0.00,0.00,14883.45,60898.86,45445864.09,9123.08,26606.80,21353.24,0.00,9123.08,31967.20,5360.40,0.8323
Geneva,1403-08,13,41565.11,1059472.55,-1017907.44,-57612158.60,0.00,0.00,873348.01,3529.80,46315682.30,776.56,16667.61,37258.75,0.00,776.56,40548.58,23880.97,0.4111
Geneva,1403-09,17,799839.62,121700.04,678139.58,-56934019.02,5919.51,24969.45,0.00,659744.30,45655938.00,79868.73,12406.90,54307.08,0.00,79868.73,135440.67,123033.77,0.0916
Geneva,1403-10,14,332125.40,123584.88,208540.52,-56725478.50,0.00,0.00,105058.48,254590.37,45506406.11,26031.19,1996.44,51503.84,0.00,26031.19,77768.82,75772.38,0.0257
Geneva,1403-11,9,148947.90,1116516.30,-967568.40,-57693046.90,0.00,0.00,1096318.78,36718.46,46566006.43,2937.48,5027.43,109291.96,0.00,2937.48,112456.99,107429.56,0.0447
Geneva,1403-12,10,89992.42,217148.72,-127156.30,-57820203.20,0.00,0.00,193561.94,79232.74,46680335.63,9507.93,8466.08,1251.75,0.00,9507.93,10986.49,2520.41,0.7706
Geneva,1404-01,14,90001.03,327631.90,-237630.87,-58057834.07,10114.01,9953.99,2187.12,0.00,46682522.75,0.00,5076.53,79887.02,0.00,0.00,84337.81,79261.28,0.0602
Geneva,1404-02,13,312735.13,91975.64,220759.49,-57837074.58,0.00,0.00,37445.94,192852.95,46527115.74,16161.37,3867.50,103720.81,0.00,16161.37,120109.92,116242.42,0.0322
Geneva,1404-03,11,149141.05,118685.74,30455.31,-57806619.27,0.00,0.00,0.00,121315.00,46405800.74,12716.32,24511.84,15109.73,0.00,12716.32,29238.66,4726.82,0.8383
Geneva,1404-04,15,259156.04,664066.76,-404910.72,-58211529.99,163661.10,12292.10,610784.42,83710.07,46932875.09,11784.87,5917.30,0.00,0.00,11784.87,12301.16,6383.86,0.4810
Geneva,1404-05,13,289480.18,279071.59,10408.59,-58201121.40,0.00,0.00,218274.53,267128.55,46884021.07,22351.63,1633.76,0.00,0.00,22351.63,23112.60,21478.84,0.0707
Geneva,1404-06,10,99113.23,198194.11,-99080.88,-58300202.28,64762.53,0.00,181531.61,2283.10,47063269.58,228.31,493.41,31839.29,0.00,228.31,32202.18,31708.77,0.0153
Geneva,1404-07,7,148432.09,17880.10,130551.99,-58169650.29,0.00,0.00,0.00,105043.22,46958226.36,23109.51,17389.89,20279.36,0.00,23109.51,43396.22,26006.33,0.4007
Geneva,1404-08,14,392559.43,153094.30,239465.13,-57930185.16,0.00,0.00,1332.28,234128.22,46725430.42,53208.48,6003.05,105222.73,0.00,53208.48,160102.78,154099.73,0.0375
Geneva,1404-09,14,251836.89,1222976.75,-971139.86,-58901325.02,0.00,118836.46,977343.28,51453.58,47651320.12,7859.75,7264.81,192523.56,0.00,7859.75,202176.29,194911.48,0.0359
Geneva,1404-10,10,227134.08,1086685.20,-859551.12,-59760876.14,0.00,24735.88,915828.78,202798.29,48364350.61,24335.79,1974.20,0.00,0.00,24335.79,26412.52,24438.32,0.0747
Geneva,1404-11,10,1388024.54,201219.73,1186804.81,-58574071.33,624224.94,0.00,139555.95,661870.57,47842035.99,101929.03,2319.93,0.00,0.00,101929.03,102744.37,100424.44,0.0226
Geneva,1404-12,14,234429.84,377054.51,-142624.67,-58716696.00,0.00,0.00,174577.69,138468.54,47878145.14,11937.79,3746.91,84023.51,0.00,11937.79,98183.65,94436.74,0.0382
Geneva,1405-01,14,130866.88,355218.66,-224351.78,-58941047.78,11882.41,0.00,338475.60,40101.60,48176519.14,3208.13,4895.00,75674.74,0.00,3208.13,79060.59,74165.59,0.0619
Geneva,1405-02,12,3958.31,1166363.13,-1162404.82,-60103452.60,0.00,0.00,1089357.56,3166.65,49262710.05,791.66,17632.21,0.00,32.67,791.66,1544.38,-16087.83,11.4170
Geneva,1405-03,15,243483.75,237573.43,5910.32,-60097542.28,0.00,13596.67,4767.94,87734.48,49179743.51,8773.45,5609.42,146975.82,2125.94,8773.45,158488.47,152879.05,0.0354
Geneva,1405-04,12,15378.56,200181.32,-184802.76,-60282345.04,0.00,0.00,0.00,0.00,49179743.51,0.00,18972.27,15378.56,0.00,0.00,17894.51,-1077.76,1.0602
Geneva,1405-05,8,214471.79,166011.64,48460.15,-60233884.89,0.00,0.00,77304.85,0.00,49257048.36,0.00,3041.67,214471.79,0.00,0.00,215756.77,212715.10,0.0141
Geneva,1405-06,14,184791.08,1092995.51,-908204.43,-61142089.32,0.00,64259.32,6457.55,130262.44,49133243.47,23400.34,16090.04,31128.30,20450.68,23400.34,77467.41,61377.37,0.2077
Geneva,1405-07,18,316538.18,407318.73,-90780.55,-61232869.87,96709.03,1324.15,296311.62,16127.42,49413427.67,2902.94,8899.12,200798.79,0.00,2902.94,205131.81,196232.69,0.0434
Geneva,1405-08,14,550870.61,1277681.17,-726810.56,-61959680.43,0.00,0.00,1255688.58,194175.98,50474940.27,42718.72,1393.75,313975.91,197.97,42718.72,357033.81,355640.06,0.0039
Geneva,1405-09,16,354380.29,386545.67,-32165.38,-61991845.81,7470.20,10196.91,360729.17,199358.70,50636310.74,34021.19,15619.59,113530.20,0.00,34021.19,147551.39,131931.80,0.1059
Geneva,1405-10,17,85965.77,624445.25,-538479.48,-62530325.29,0.00,0.00,395098.51,10224.44,51021184.81,921.31,27728.26,74820.02,0.00,921.31,78669.80,50941.54,0.3525
Geneva,1405-11,15,266332.72,287145.57,-20812.85,-62551138.14,0.00,0.00,205364.50,19271.53,51207277.78,4239.74,5628.26,242821.45,0.00,4239.74,247268.93,241640.67,0.0228
Geneva,1405-12,16,310019.53,133594.35,176425.18,-62374712.96,0.00,0.00,81617.49,266845.47,51022049.80,43174.06,17522.09,0.00,0.00,43174.06,43577.32,26055.23,0.4021
Geneva,1406-01,18,260065.02,262437.46,-2372.44,-62377085.40,0.00,0.00,109050.21,228767.91,50902332.10,31297.11,19319.40,0.00,0.00,31297.11,32863.83,13544.43,0.5879
Geneva,1406-02,12,306736.23,52230.02,254506.21,-62122579.19,15443.29,576.64,21421.03,261113.89,50662639.24,30179.05,858.53,0.00,0.00,30179.05,30599.39,29740.86,0.0281
Geneva,1406-03,12,220198.34,674377.01,-454178.67,-62576757.86,0.00,0.00,600712.17,40101.57,51223249.84,3208.13,22783.20,176888.64,0.00,3208.13,180834.35,158051.15,0.1260
Geneva,1406-04,15,212124.31,293336.11,-81211.80,-62657969.66,12578.73,0.00,104598.80,162731.73,51165116.91,35093.26,4473.79,1720.59,0.00,35093.26,39577.80,35104.01,0.1130
Geneva,1406-05,9,290809.08,128206.71,162602.37,-62495367.29,239618.00,0.00,22019.45,45706.32,51141430.04,5484.76,0.00,0.00,527.65,5484.76,6803.63,6803.63,0.0000
Geneva,1406-06,16,148822.83,1087622.35,-938799.52,-63434166.81,0.00,12314.03,924235.96,86811.89,51978854.11,11472.29,560.10,50538.65,0.00,11472.29,64159.30,63599.20,0.0087
Geneva,1406-07,18,685236.89,626236.94,58999.95,-63375166.86,8600.23,4254.28,558969.83,378178.54,52159645.40,34899.01,1933.22,263559.11,73.71,34899.01,299312.62,297379.40,0.0065
Geneva,1406-08,16,103342.82,747501.21,-644158.39,-64019325.25,0.00,14202.00,715949.14,36398.52,52839196.02,7173.06,5593.69,59771.24,0.00,7173.06,67120.65,61526.96,0.0833
Geneva,1406-09,14,265484.11,577538.76,-312054.65,-64331379.90,18479.58,0.00,532960.17,60315.45,53311840.74,9047.31,3808.39,177641.77,0.00,9047.31,186769.71,182961.32,0.0204
Geneva,1406-10,14,781193.61,249856.28,531337.33,-63800042.57,0.00,0.00,43833.00,641260.05,52714413.69,130962.46,2288.36,8971.10,0.00,130962.46,142863.27,140574.91,0.0160
Geneva,1406-11,13,91010.92,327323.72,-236312.80,-64036355.37,0.00,0.00,47884.12,23254.36,52739043.45,4185.78,3942.15,63570.78,0.00,4185.78,70840.81,66898.66,0.0556
